PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z
00323	12789017	-0.137507	0.232057	-9.819583	-0.003102	0.001936	-0.001179
00324	12789067	-0.148860	0.215050	-9.797710	-0.007199	0.000662	-0.005179
00325	12789117	-0.132153	0.227241	-9.812422	-0.004692	-0.004110	-0.006974
00326	12789167	-0.144228	0.231659	-9.814515	-0.004241	0.001462	-0.002813
00327	12789217	-0.135856	0.228649	-9.814565	-0.003221	0.000481	-0.001794
00328	12789267	-0.134328	0.212662	-9.802104	-0.006693	0.000067	-0.001177
00329	12789317	-0.130897	0.226719	-9.809554	-0.002812	-0.000618	-0.005808
00330	12789367	-0.128279	0.216305	-9.822265	-0.002128	0.001107	-0.004329
00331	12789417	-0.136746	0.218265	-9.799455	-0.006279	0.001597	0.003189
00332	12789467	-0.140415	0.230257	-9.819813	-0.002249	0.000175	-0.000354
