PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z
00284	13953017	-0.132410	0.228482	-9.812901	-0.002780	-0.003292	-0.002821
00285	13953067	-0.146974	0.239035	-9.822184	-0.000618	0.000558	-0.001490
00286	13953117	-0.140759	0.228663	-9.803275	-0.003351	0.000926	-0.001480
00287	13953167	-0.121072	0.215228	-9.801455	-0.005846	-0.000180	-0.001290
00288	13953217	-0.153505	0.227805	-9.790505	-0.001840	-0.000671	-0.004853
00289	13953267	-0.145229	0.221947	-9.800378	-0.003522	-0.000883	-0.002098
00290	13953317	-0.138797	0.231261	-9.815749	-0.004864	0.002159	-0.001404
00291	13953367	-0.134875	0.230493	-9.793001	-0.002171	-0.000052	-0.002192
00292	13953417	-0.131779	0.219734	-9.811460	-0.005493	0.002730	-0.002680
00293	13953467	-0.139572	0.240636	-9.826527	-0.004512	0.000933	-0.004072
00294	13953517	-0.135425	0.211921	-9.823190	-0.002151	0.001497	-0.000066
00295	13953567	-0.151880	0.228924	-9.825027	-0.006484	-0.001451	-0.001899
00296	13953617	-0.127614	0.197034	-9.817947	-0.002550	0.003848	-0.001534
00297	13953667	-0.145182	0.221223	-9.792464	-0.006501	0.003292	-0.003348
00298	13953717	-0.135537	0.219821	-9.821269	-0.004726	0.002940	-0.000728
00299	13953767	-0.140552	0.229175	-9.803756	-0.005067	-0.001586	-0.000845
00300	13953817	-0.140814	0.234915	-9.807829	-0.002727	-0.000379	0.002195
00301	13953867	-0.129157	0.220777	-9.810281	-0.001363	0.000869	0.000279
00302	13953917	-0.136292	0.245805	-9.815037	-0.005830	0.004433	-0.002994
00303	13953967	-0.151943	0.233167	-9.808494	-0.003909	0.002076	-0.004292
00304	13954017	-0.132516	0.218211	-9.809785	-0.003455	-0.000310	-0.005045
00305	13954067	-0.127657	0.217983	-9.812201	-0.008237	0.003749	-0.001451
00306	13954117	-0.145028	0.235482	-9.826263	-0.008219	-0.000999	-0.002280
00307	13954167	-0.124262	0.220758	-9.795204	-0.006118	0.002364	-0.002557
00308	13954217	-0.139593	0.234231	-9.789618	-0.006484	0.004743	-0.004753
00309	13954267	-0.134827	0.243256	-9.818161	-0.004870	0.002651	0.001484
00310	13954317	-0.142274	0.229732	-9.793917	-0.004578	-0.000441	0.002269
00311	13954367	-0.130369	0.217938	-9.801887	-0.006888	0.000446	-0.001700
00312	13954417	-0.147791	0.241902	-9.802517	-0.004528	0.001553	-0.002591
00313	13954467	-0.132383	0.236477	-9.809551	-0.006239	0.004266	-0.000588
00314	13954517	-0.142073	0.233887	-9.830584	-0.005849	0.001047	-0.001020
00315	13954567	-0.134928	0.226763	-9.821278	-0.006826	-0.000487	0.000159
00316	13954617	-0.149572	0.237391	-9.836063	-0.005511	-0.002791	-0.001589
00317	13954667	-0.159585	0.243189	-9.821880	-0.002966	0.001772	-0.002915
00318	13954717	-0.141196	0.224153	-9.797508	-0.006870	0.000962	-0.000187
00319	13954767	-0.135208	0.227394	-9.806655	-0.004212	0.001950	-0.001085
00320	13954817	-0.132364	0.228036	-9.801392	-0.004893	0.002963	-0.002233
00321	13954867	-0.128111	0.230141	-9.809567	-0.005020	0.000925	-0.003494
00322	13954917	-0.128530	0.217121	-9.799496	-0.002166	-0.000411	-0.003286
00323	13954967	-0.142261	0.229660	-9.820999	-0.003771	0.002953	-0.002906
00324	13955017	-0.155282	0.240686	-9.817339	-0.006869	0.002967	-0.002035
00325	13955067	-0.139094	0.226514	-9.810953	-0.005268	-0.000563	-0.003596
00326	13955117	-0.133990	0.219895	-9.810736	-0.003719	-0.000855	-0.002351
00327	13955167	-0.144377	0.220724	-9.818830	-0.001298	0.000574	-0.002035
00328	13955217	-0.139396	0.235661	-9.811671	-0.000831	0.000132	-0.000788
00329	13955267	-0.150262	0.225733	-9.805623	-0.001337	-0.001200	-0.002069
00330	13955317	-0.119914	0.215613	-9.835255	-0.001173	0.001741	-0.000685
00331	13955367	-0.142319	0.227264	-9.818127	-0.003924	-0.000310	-0.002607
00332	13955417	-0.144292	0.225967	-9.805651	-0.007778	0.000273	0.000389
