PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z
00298	12372317	0.225381	-9.789240	0.192161	-0.002877	0.000379	-0.002260
00299	12372367	0.209966	-9.780927	0.194387	-0.003430	0.000824	-0.000712
00300	12372417	0.207365	-9.785483	0.180077	-0.002764	0.005001	-0.003063
00301	12372467	0.215356	-9.774159	0.175063	-0.008310	-0.003073	-0.002966
00302	12372517	0.212826	-9.769999	0.179652	-0.007554	0.002717	-0.002937
00303	12372567	0.211632	-9.792738	0.192693	-0.006289	0.000962	-0.003397
00304	12372617	0.215863	-9.770967	0.184077	-0.002470	0.004041	0.000551
00305	12372667	0.225991	-9.774495	0.174321	-0.005121	0.001669	-0.000609
00306	12372717	0.215325	-9.789898	0.164646	-0.004639	0.002481	-0.001632
00307	12372767	0.227924	-9.797874	0.184775	-0.000545	-0.001680	-0.002144
00308	12372817	0.216893	-9.787871	0.173231	-0.004444	0.002456	-0.001343
00309	12372867	0.206292	-9.779937	0.172982	-0.005903	0.000235	0.001087
00310	12372917	0.221723	-9.796236	0.197006	-0.003452	0.001170	-0.004176
00311	12372967	0.221981	-9.782949	0.181150	-0.002013	0.005727	-0.000881
00312	12373017	0.219971	-9.793517	0.187806	-0.004652	0.000929	-0.001961
00313	12373067	0.211663	-9.770167	0.205872	-0.005585	0.003435	0.000075
00314	12373117	0.228692	-9.779881	0.171966	-0.005072	0.000052	-0.001291
00315	12373167	0.230404	-9.797772	0.180087	-0.006412	0.003426	0.001870
00316	12373217	0.218504	-9.783962	0.167513	-0.003913	-0.000115	0.000755
00317	12373267	0.209831	-9.781715	0.183968	-0.006477	0.000933	-0.001246
00318	12373317	0.213630	-9.799273	0.171593	-0.005347	-0.001340	0.000689
00319	12373367	0.209489	-9.776169	0.177788	-0.005882	-0.000441	0.000886
00320	12373417	0.214063	-9.799673	0.182596	-0.004520	0.002266	0.003241
00321	12373467	0.225393	-9.779118	0.166293	-0.003634	0.003273	-0.001086
00322	12373517	0.224439	-9.776088	0.199799	-0.005610	0.002079	-0.001020
00323	12373567	0.224222	-9.799671	0.206074	-0.001830	0.000656	-0.000977
00324	12373617	0.221527	-9.780814	0.180625	-0.003488	0.001629	-0.001641
00325	12373667	0.234953	-9.776936	0.186531	-0.007165	0.000698	0.000098
00326	12373717	0.216069	-9.772708	0.189257	-0.005891	-0.001222	0.000658
00327	12373767	0.224773	-9.788260	0.189517	-0.004262	0.000218	-0.006676
00328	12373817	0.218953	-9.782507	0.180709	-0.002027	-0.000317	-0.002585
00329	12373867	0.227062	-9.793669	0.188271	-0.003804	0.000495	-0.000492
00330	12373917	0.223620	-9.795946	0.178706	-0.006481	-0.002071	-0.001620
00331	12373967	0.219197	-9.779999	0.188035	-0.005399	-0.000464	0.002329
